TYPE;TEMPLATE_ID;FUNCION_SQL;DATABASE
SELECT;LT_20221011163728;"SELECT QTY_ACTUAL FROM ELABELS.SETUP_TRAZABILIDAD WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & GET_ARRAY(Matriz_Traz_PN$,vbCrLf$,I%) & ""' AND COMP_ID = '"" & GET_ARRAY(Matriz_Traz_ID$,vbCrLf$,I%) & ""'";ELAB_PR
SELECT;LT_20221011163728;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221011163728;"SELECT SUB2 FROM MODULA.UBICACIONES WHERE SUB2 = ' & REPLACE(ENTRADA_ID$,""1D"","""") & ""'";CARDS_PR
SELECT;LT_20221011163728;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221011163728;"SELECT PNCORP,QTY_ACTUAL FROM CARD.LABEL_I1 WHERE LABEL_ID = ' & REPLACE(ENTRADA_ID$,""1D"","""") & ""'";CARDS_PR
SELECT;LT_20221011163728;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE = ' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20221011163728;"SELECT QTY_ACTUAL FROM ELABELS.SETUP_TRAZABILIDAD WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & COMP_PN$ & ""' AND COMP_ID = '"" & ENTRADA_ID$ & ""'";ELAB_PR
SELECT;LT_20221011163728;"SELECT DESCRIPCION FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221011163728;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'B300' AND TRAZ_BCHK = 'B' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""' AND PNCORP <> '"" & PN_BATERIA$ & ""'";CARDS_PR
SELECT;LT_20221011163728;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'B300' AND TRAZ_BCHK = 'B' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221011163728;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE PNCORP = ' & PN_BATERIA$ & ""' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = '"" & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221011163728;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'T300' AND TRAZ_BCHK = 'T' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""' AND PNCORP <> '"" & PN_BATERIA$ & ""'";CARDS_PR
SELECT;LT_20221011163728;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'T300' AND TRAZ_BCHK = 'T' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221011163728;SELECT CURRENT TIMESTAMP AS T_STAMP FROM TRAZ.DUAL;CARDS_PR
SELECT;LT_20221011163728;"SELECT COMP_ID FROM ELABELS.AIRBUS_TRAZ_BCHK_PACKING WHERE COMP_PN = ' & COMP_PN$ & ""' AND SN_CELESTICA = '"" & CEL_SN_PADRE$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"INSERT INTO ELABELS.SETUP_TRAZABILIDAD (COMPUTER,COMP_PN,COMP_ID,QTY_ACTUAL,TSTAMP) VALUES (' & #COMPUTER#$ & ""','"" & COMP_PN$ & ""','',0,CURRENT TIMESTAMP)";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"INSERT INTO ELABELS.AIRBUS_TRAZ_BCHK_PACKING (PART_CODE,SN_CELESTICA,TRAZ_BCHK,COMP_PART_CODE,COMP_PN,COMP_SN,COMP_CUSTSN,COMP_ID,SPROD,TSTAMP,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & CEL_SN_PADRE$ & ""','"" & TRAZ_BCHK$ & ""','"" & COMP_PART_CODE$ & ""','"" & COMP_PN$ & ""','"" & COMP_SN$ & ""','"" & COMP_CUSTSN$ & ""','"" & COMP_ID$ & ""','"" & N_OPERACION$ & ""','"" & TSTAMP_DB$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE ELABELS.SETUP_TRAZABILIDAD SET COMP_ID = ' & (GET_ARRAY(Matriz_Traz_ID$,vbCrLf$,I%)) & ""',QTY_ACTUAL = '"" & (GET_ARRAY(Matriz_Traz_QTY$,vbCrLf$,I%)) & ""', TSTAMP = CURRENT TIMESTAMP WHERE COMPUTER = '"" & #COMPUTER#$ & ""' AND COMP_PN = '"" & (GET_ARRAY(Matriz_Traz_PN$,vbCrLf$,I%)) & ""'";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"INSERT INTO CARD.SN_BLINDCHECK (ETIQUETA,SPROD,COMPONENTE,SEQ,SN_REQUERIDO,BPC_CONTROL,COMP_SN,COMP_TRACE_CODE,COMP_DATE_CODE,UAI,STATUS,USUARIO,TSTAMP,F_ARCHIVO) VALUES (' & CEL_SN_PADRE$ & ""','"" & OPERACION_PASS$ & ""','"" & COMP_PN$ & ""','1','1','S','"" & COMP_SN$ & ""','','','','OK','"" & #USER#$ & ""','"" & TSTAMP_DB$ & ""','1')";CARDS_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE ELABELS.SETUP_TRAZABILIDAD SET COMP_ID = '',QTY_ACTUAL = '0', TSTAMP = CURRENT TIMESTAMP WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & (GET_ARRAY(Matriz_Traz_PN$,vbCrLf$,I%)) & ""'";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & CEL_SN_PADRE$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','BLINDCHECK="" & COMENTARIO_BLINDCHECK$ & ""','"" & Familia$ & ""','','','','0','CARD','')";CARDS_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE ELABELS.SETUP_TRAZABILIDAD SET COMP_ID = ' & (GET_ARRAY(Matriz_Traz_ID$,vbCrLf$,I%)) & ""', QTY_ACTUAL = '"" & (GET_ARRAY(Matriz_Traz_QTY$,vbCrLf$,I%)) & ""', TSTAMP = CURRENT TIMESTAMP WHERE COMPUTER = '"" & #COMPUTER#$ & ""' AND COMP_PN = '"" & (GET_ARRAY(Matriz_Traz_PN$,vbCrLf$,I%)) & ""'";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"INSERT INTO ELABELS.AIRBUS_ETIQUETAS_LOG (PART_CODE,SN_CELESTICA,SN_CLIENTE,TSTAMP,TEMPLATE_ID_FLEXLABEL,COMPUTER,USUARIO_OPERARIO,USUARIO_AUTORIZA_REPETIR,MOTIVO_REPETIR,INFO,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & CEL_SN_PADRE$ & ""','"" & CUST_SN_PADRE$ & ""','"" & TSTAMP_DB$ & ""','"" & #TEMPLATE_ID#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','"" & USUARIO_AUTORIZADO$ & ""','"" & MOTIVO_REPETIR$ & ""','"" & INFO_PESAJE$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"INSERT INTO ELABELS.BATT_CTRL_AIRBUS_LOG (BATTERY_SERIAL,TSTAMP,FECHA_PROCESO,LABEL_ID,STATUS,USUARIO,CELDA,F_ARCHIVO) values (' & SN_BATERIA$ & ""',CURRENT TIMESTAMP,CURRENT TIMESTAMP,'"" & COMP_ID$ & ""','BAJA','"" & #USER#$ & ""','"" & #COMPUTER#$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"INSERT INTO ELABELS.AIRBUS_TRAZ_BCHK_PACKING (PART_CODE,SN_CELESTICA,TRAZ_BCHK,COMP_PART_CODE,COMP_PN,COMP_SN,COMP_CUSTSN,COMP_ID,SPROD,TSTAMP,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & CEL_SN_PADRE$ & ""','"" & TRAZ_BCHK$ & ""','"" & COMP_PART_CODE$ & ""','"" & COMP_PN$ & ""','"" & COMP_SN$ & ""','"" & COMP_CUSTSN$ & ""','"" & COMP_ID$ & ""','"" & N_OPERACION$ & ""','"" & TSTAMP_DB$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE CARD.LABEL_I1 SET QTY_ACTUAL = QTY_ACTUAL - 1 WHERE LABEL_ID = ' & COMP_ID$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20221011163728;"UPDATE ELABELS.SETUP_TRAZABILIDAD SET COMP_ID = ' & COMP_ID$ & ""',QTY_ACTUAL = QTY_ACTUAL - 1, TSTAMP = CURRENT TIMESTAMP WHERE COMP";ELAB_PR
SELECT;LT_20221020144349;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL$ & ""'";CARDS_PR
SELECT;LT_20221020144349;"SELECT PART_CODE,ETIQUETA FROM CARD.SNMFGCUST WHERE CUSTSN = ' & SERIAL$ & ""' OR CUSTSN = '"" & Manufacturer$ & SERIAL$ & ""'";CARDS_PR
SELECT;LT_20221020144349;"WITH MITABLA (NIVEL,ETIQUETA,COMP_SN,TSTAMP,LINAJE) AS (SELECT 1,RAIZ.ETIQUETA,RAIZ.COMP_SN, RAIZ.TSTAMP, CAST(RAIZ.ETIQUETA AS VARCHAR(300)) AS LINAJE FROM CARD.SN_BLINDCHECK RAIZ WHERE RAIZ.ETIQUETA = ' & SERIAL_CELESTICA$ & ""' AND STATUS='OK' UNION ALL SELECT PADRE.NIVEL+1, HIJA.ETIQUETA, HIJA.COMP_SN, HIJA.TSTAMP, CONCAT(CONCAT(PADRE.LINAJE,' -> '), PADRE.COMP_SN) AS LINAJE FROM MITABLA PADRE, CARD.SN_BLINDCHECK HIJA WHERE PADRE.COMP_SN = HIJA.ETIQUETA AND PADRE.NIVEL < 10 AND STATUS='OK') SELECT NIVEL AS NIVEL_ASSEMBLY, ETIQUETA AS SN_PADRE, COMP_SN AS SN_HIJO, TSTAMP,LINAJE || ' -> ' ||  COMP_SN AS LINAJE_ASSEMBLY from MITABLA ORDER BY NIVEL_ASSEMBLY,LINAJE_ASSEMBLY";CARDS_PR
SELECT;LT_20221020144349;"SELECT SN_HIJO FROM ELABELS.AIRBUS_BCHK_RMA WHERE SN_PADRE = ' & SERIAL_CELESTICA$ & ""' AND SN_HIJO = '"" &  (TRIM(GET_RECORD_FIELD(CONSULTA_1$,I%,3))) & ""' AND STATUS IN ('PENDING','PASS') ";ELAB_PR
SELECT;LT_20221020144349;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & ENTRADA_SN$ & ""'";CARDS_PR
SELECT;LT_20221020144349;"SELECT PART_CODE,ETIQUETA FROM CARD.SNMFGCUST WHERE CUSTSN = ' & ENTRADA_SN$ & ""' OR CUSTSN = '"" & Manufacturer$ & ENTRADA_SN$ & ""'";CARDS_PR
SELECT;LT_20221020144349;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20221020144349;"UPDATE ELABELS.AIRBUS_BCHK_RMA SET STATUS = 'DELETE' WHERE SN_PADRE = ' & SERIAL_CELESTICA$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20221020144349;"INSERT INTO ELABELS.AIRBUS_BCHK_RMA (PART_CODE,SN_PADRE,SN_HIJO,STATUS,COMPUTER,USUARIO,TSTAMP,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & SERIAL_CELESTICA$ & ""','"" & ENTRADA_SN$ & ""','PENDING','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""',CURRENT TIMESTAMP,'1')";ELAB_PR
INSERT_UPDATE;LT_20221020144349;"UPDATE ELABELS.AIRBUS_BCHK_RMA SET STATUS = 'PASS' WHERE SN_PADRE = ' & SERIAL_CELESTICA$ & ""' AND STATUS = 'PENDING'";ELAB_PR
INSERT_UPDATE;LT_20221020144349;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','REWORK COVER COMPLETADO','TPH900','','','','0','CARD','')";CARDS_PR
SELECT;LT_20221025134452;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20221025134452;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20221025134452;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & LOT_SN$ & ""'";CARDS_PR
SELECT;LT_20221025134452;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & LOT_SN$ & ""'";CARDS_PR
SELECT;LT_20221025134452;"SELECT STATUS FROM CARD.CIQSSFC WHERE ETIQUETA IN (SELECT ETIQUETA FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & LOT_SN$ & ""') AND SPROD IN ('0230','P230') AND STATUS = 'P'";CARDS_PR
SELECT;LT_20221025134452;"SELECT SPROD_ACTUAL FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & LOT_SN$ & ""' AND SPROD_ACTUAL = '0280'";CARDS_PR
SELECT;LT_20221025134452;"SELECT COUNT(SERIAL_CUST) AS VECES_IMPRESA FROM ELABELS.ETIQUETAS_LOG WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND  TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""' AND SERIAL_CUST = '"" & LOT_SN$ & ""'";ELAB_PR
SELECT;LT_20221025134452;"SELECT MIN(TSTAMP) FROM ELABELS.ETIQUETAS_LOG WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""' AND SERIAL_CUST = '"" & LOT_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20221025134452;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & LOT_SN$ & ""_"" & SERIAL_CELESTICA$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20221025134452;"UPDATE CARD.HEADER SET CUSTSN  =' & LOT_SN$ & ""_"" & SERIAL_CELESTICA$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT DISTINCT(PNCORP),DESCRIPTION,CUSTPN FROM CARD.MASTERBOM WHERE SPROD = 'T300' AND TRAZ_BCHK = 'T' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT COUNT(SN_CLIENTE) FROM ELABELS.AIRBUS_ETIQUETAS_LOG WHERE SN_CLIENTE = ' & CUST_SN_PADRE$ & ""'";ELAB_PR
SELECT;LT_20221104111957;"SELECT FAMILIA FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT DISTINCT(PNCORP),DESCRIPTION,CUSTPN FROM CARD.MASTERBOM WHERE SPROD = 'T300' AND TRAZ_BCHK = 'T' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""' AND PNCORP <> '"" & PN_BATERIA$ & ""' ";CARDS_PR
SELECT;LT_20221104111957;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221104111957;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & CEL_SN_PADRE$ &  ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT DISTINCT(PNCORP),DESCRIPTION,CUSTPN FROM CARD.MASTERBOM WHERE PNCORP = ' & PN_BATERIA$ & ""' AND PART_CODE = '"" & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT SN_CELESTICA FROM ELABELS.AIRBUS_TRAZ_BCHK_PACKING WHERE COMP_CUSTSN = ' & SN_BATERIA$ & ""'";ELAB_PR
SELECT;LT_20221104111957;"SELECT COMPUTER FROM ELABELS.SETUP_TRAZABILIDAD WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & COMP_PN$ & ""'";ELAB_PR
SELECT;LT_20221104111957;"SELECT TSTAMP,LABEL_ID,STATUS FROM ELABELS.BATT_CTRL_AIRBUS_LOG WHERE BATTERY_SERIAL = ' & SN_BATERIA$ & ""' AND STATUS = 'ALTA'";ELAB_PR
SELECT;LT_20221104111957;"SELECT COMP_ID,QTY_ACTUAL FROM ELABELS.SETUP_TRAZABILIDAD WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & COMP_PN$ & ""' AND COMP_ID <> '' AND TSTAMP >= CURRENT TIMESTAMP - 6 HOUR";ELAB_PR
SELECT;LT_20221104111957;"WITH TABLA_1 AS(SELECT COUNT(FECHA_PROCESO) AS N_REGISTROS,(CASE WHEN MAX(FECHA_PROCESO) IS NULL THEN '2000-01-01 00:00:00.000000' ELSE MAX(FECHA_PROCESO) END) AS FECHA_PROCESO FROM ELABELS.BATT_CTRL_AIRBUS_LOG WHERE BATTERY_SERIAL = ' & SN_BATERIA$ & ""' AND  STATUS IN ('ALTA','RECARGA') AND BATTERY_SERIAL NOT IN(SELECT DISTINCT(BATTERY_SERIAL) FROM ELABELS.BATT_CTRL_AIRBUS_LOG WHERE STATUS ='BAJA')), TABLA_2 AS(SELECT (CASE WHEN N_REGISTROS = 1 THEN (FECHA_PROCESO + 30 DAYS) ELSE (CASE WHEN N_REGISTROS > 1 THEN (FECHA_PROCESO + 90 DAYS) ELSE FECHA_PROCESO END)END) AS FECHA_RECARGA FROM TABLA_1) SELECT FECHA_RECARGA FROM TABLA_2 WHERE FECHA_RECARGA < CURRENT TIMESTAMP AND FECHA_RECARGA <> '2000-01-01 00:00:00.000000'";ELAB_PR
SELECT;LT_20221104111957;"SELECT COMP_ID,QTY_ACTUAL FROM ELABELS.SETUP_TRAZABILIDAD WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & COMP_PN$ & ""' AND COMP_ID <> ''";ELAB_PR
SELECT;LT_20221104111957;"SELECT TSTAMP,LABEL_ID,STATUS FROM ELABELS.BATT_CTRL_AIRBUS_LOG WHERE BATTERY_SERIAL = ' & SN_BATERIA$ & ""' AND STATUS = 'BAJA'";ELAB_PR
SELECT;LT_20221104111957;"SELECT ETIQUETA FROM CARD.SNMFGCUST WHERE CUSTSN = ' & ENTRADA_SN$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221104111957;"SELECT PART_CODE,CUSTSN FROM CARD.HEADER WHERE ETIQUETA = ' & SN_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221104111957;"SELECT ETIQUETA FROM CARD.SN_BLINDCHECK WHERE COMP_SN = ' & GET_ARRAY(Matriz_Blind_SN$,vbCrLf$,I%) & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221104111957;"SELECT STATUS FROM ELABELS.AIRBUS_BCHK_RMA WHERE SN_PADRE = ' & CEL_SN_HIJO$ & ""' AND STATUS = 'PASS'";ELAB_PR
SELECT;LT_20221104111957;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221104111957;"SELECT QTY_ACTUAL FROM CARD.LABEL_I1 WHERE LABEL_ID = ' & REPLACE(GET_ARRAY(Matriz_Traz_ID$,vbCrLf$,I%),""1D"","""") & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20221104111957;"SELECT QTY_ACTUAL FROM ELABELS.SETUP_TRAZABILIDAD WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & GET_ARRAY(Matriz_Traz_PN$,vbCrLf$,I%) & ""' AND COMP_ID = '"" & GET_ARRAY(Matriz_Traz_ID$,vbCrLf$,I%) & ""'";ELAB_PR
SELECT;LT_20221104111957;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE = ' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20221104111957;"SELECT SUB2 FROM MODULA.UBICACIONES WHERE SUB2 = ' & REPLACE(ENTRADA_ID$,""1D"","""") & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT DESCRIPCION FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT PNCORP,QTY_ACTUAL FROM CARD.LABEL_I1 WHERE LABEL_ID = ' & REPLACE(ENTRADA_ID$,""1D"","""") & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'B300' AND TRAZ_BCHK = 'B' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""' AND PNCORP <> '"" & PN_BATERIA$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT QTY_ACTUAL FROM ELABELS.SETUP_TRAZABILIDAD WHERE COMPUTER = ' & #COMPUTER#$ & ""' AND COMP_PN = '"" & COMP_PN$ & ""' AND COMP_ID = '"" & ENTRADA_ID$ & ""'";ELAB_PR
SELECT;LT_20221104111957;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'B300' AND TRAZ_BCHK = 'B' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE PNCORP = ' & PN_BATERIA$ & ""' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = '"" & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'T300' AND TRAZ_BCHK = 'T' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""' AND PNCORP <> '"" & PN_BATERIA$ & ""'";CARDS_PR
SELECT;LT_20221104111957;"SELECT CUSTPN,DESCRIPTION FROM CARD.MASTERBOM WHERE SPROD = 'T300' AND TRAZ_BCHK = 'T' AND COMPONENT_LEVEL = 'LBL' AND PART_CODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20221104111957;SELECT CURRENT TIMESTAMP AS T_STAMP FROM TRAZ.DUAL;CARDS_PR
INSERT_UPDATE;LT_20221104111957;"INSERT INTO ELABELS.SETUP_TRAZABILIDAD (COMPUTER,COMP_PN,COMP_ID,QTY_ACTUAL,TSTAMP) VALUES (' & #COMPUTER#$ & ""','"" & COMP_PN$ & ""','',0,CURRENT TIMESTAMP)";ELAB_PR
INSERT_UPDATE;LT_20221104111957;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221104111957;"INSERT INTO ELABELS.AIRBUS_TRAZ_BCHK_PACKING (PART_CODE,SN_CELESTICA,TRAZ_BCHK,COMP_PART_CODE,COMP_PN,COMP_SN,COMP_CUSTSN,COMP_ID,SPROD,TSTAMP,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & CEL_SN_PADRE$ & ""','"" & TRAZ_BCHK$ & ""','"" & COMP_PART_CODE$ & ""','"" & COMP_PN$ & ""','"" & COMP_SN$ & ""','"" & COMP_CUSTSN$ & ""','"" & COMP_ID$ & ""','"" & N_OPERACION$ & ""','"" & TSTAMP_DB$ & ""','1')";ELAB_PR
INSERT_UPDATE;LT_20221104111957;"UPDATE ELABELS.SETUP_TRAZABILIDAD SET COMP_ID = ' & (GET_ARRAY(Matriz_Traz_ID$,vbCrLf$,I%)) & ""',QTY_ACTUAL = '"" & (GET_ARRAY(Matriz_Traz_QTY$,vbCrLf$,I%)) & ""', TSTAMP = CURRENT TIMESTAMP WHERE COMPUTER = '"" & #COMPUTER#$ & ""' AND COMP_PN = '"" & (GET_ARRAY(Matriz_Traz_PN$,vbCrLf$,I%)) & ""'";ELAB_PR
INSERT_UPDATE;LT_20221104111957;"UPDATE  & TABLA_LECTURA_BASCULA$ & "" SET MEDIDA =''";ELAB_PR
INSERT_UPDATE;LT_20221104111957;"UPDATE CARD.LABEL_I1 SET QTY_ACTUAL = QTY_ACTUAL - 1 WHERE LABEL_ID = ' & COMP_ID$ & ""'";CARDS_PR
